volume,current,doi,journal-title,title,start-end-page,author,type,datetime
464,Biological sciences March 2010,10.1038/nature08890,Nature,Caspase activation precedes and leads to tangles,", 1201–1204 (","Alix de Calignon,Leora M. Fox,Rose Pitstick,George A. Carlson,Brian J. Bacskai,Tara L. Spires-Jones,Bradley T. Hyman",Letter,31 March 2010
464,Biological sciences March 2010,10.1038/nature08991,Nature,"Adiponectin and AdipoR1 regulate PGC-1α and mitochondria by Ca,2+, and AMPK/SIRT1",", 1313–1319 (","Masato Iwabu,Toshimasa Yamauchi,Miki Okada-Iwabu,Koji Sato,Tatsuro Nakagawa,Masaaki Funata,Mamiko Yamaguchi,Shigeyuki Namiki,Ryo Nakayama,Mitsuhisa Tabata,Hitomi Ogata,Naoto Kubota,Iseki Takamoto,Yukiko K. Hayashi,Naoko Yamauchi,Hironori Waki,Masashi Fukayama,Ichizo Nishino,Kumpei Tokuyama,Kohjiro Ueki,Yuichi Oike,Satoshi Ishii,Kenzo Hirose,Takao Shimizu,Kazushige Touhara,Takashi Kadowaki",Article,31 March 2010
464,Biological sciences March 2010,10.1038/nature08868,Nature,Double Holliday junctions are intermediates of DNA break repair,", 937–941 (","Malgorzata Bzymek,Nathaniel H. Thayer,Steve D. Oh,Nancy Kleckner,Neil Hunter",Letter,28 March 2010
466,Biological sciences July 2010,10.1038/nature09272,Nature,PHF8 mediates histone H4 lysine 20 demethylation events involved in cell cycle progression,", 508–512 (","Wen Liu,Bogdan Tanasa,Oksana V. Tyurina,Tian Yuan Zhou,Reto Gassmann,Wei Ting Liu,Kenneth A. Ohgi,Chris Benner,Ivan Garcia-Bassets,Aneel K. Aggarwal,Arshad Desai,Pieter C. Dorrestein,Christopher K. Glass,Michael G. Rosenfeld",Letter,11 July 2010
466,Biological sciences July 2010,10.1038/nature09172,Nature,Convergent evolution of chicken Z and human X chromosomes by expansion and gene acquisition,", 612–616 (","Daniel W. Bellott,Helen Skaletsky,Tatyana Pyntikova,Elaine R. Mardis,Tina Graves,Colin Kremitzki,Laura G. Brown,Steve Rozen,Wesley C. Warren,Richard K. Wilson,David C. Page",Letter,11 July 2010
464,Biological sciences February 2010,10.1038/nature08779,Nature,Systems survey of endocytosis by multiparametric image analysis,", 243–249 (","Claudio Collinet,Martin Stöter,Charles R. Bradshaw,Nikolay Samusik,Jochen C. Rink,Denise Kenski,Bianca Habermann,Frank Buchholz,Robert Henschel,Matthias S. Mueller,Wolfgang E. Nagel,Eugenio Fava,Yannis Kalaidzidis,Marino Zerial",Article,28 February 2010
463,Biological sciences January 2010,10.1038/nature08797,Nature,Direct conversion of fibroblasts to functional neurons by defined factors,", 1035–1041 (","Thomas Vierbuchen,Austin Ostermeier,Zhiping P. Pang,Yuko Kokubu,Thomas C. Südhof,Marius Wernig",Article,27 January 2010
463,Biological sciences January 2010,10.1038/nature08740,Nature,Fossilized melanosomes and the colour of Cretaceous dinosaurs and birds,", 1075–1078 (","Fucheng Zhang,Stuart L. Kearns,Patrick J. Orr,Michael J. Benton,Zhonghe Zhou,Diane Johnson,Xing Xu,Xiaolin Wang",Letter,27 January 2010
463,Biological sciences January 2010,10.1038/nature08719,Nature,Animal cryptochromes mediate magnetoreception by an unconventional photochemical mechanism,", 804–807 (","Robert J. Gegear,Lauren E. Foley,Amy Casselman,Steven M. Reppert",Letter,24 January 2010
464,Biological sciences March 2010,10.1038/nature08867,Nature,"Périgord black truffle genome uncovers evolutionary origins and mechanisms of symbiosis ,Open",", 1033–1038 (","Francis Martin,Annegret Kohler,Claude Murat,Raffaella Balestrini,Pedro M. Coutinho,Olivier Jaillon,Barbara Montanini,Emmanuelle Morin,Benjamin Noel,Riccardo Percudani,Bettina Porcel,Andrea Rubini,Antonella Amicucci,Joelle Amselem,Véronique Anthouard,Sergio Arcioni,François Artiguenave,Jean-Marc Aury,Paola Ballario,Angelo Bolchi,Andrea Brenna,Annick Brun,Marc Buée,Brandi Cantarel,Gérard Chevalier,Arnaud Couloux,Corinne Da Silva,France Denoeud,Sébastien Duplessis,Stefano Ghignone,Benoît Hilselberger,Mirco Iotti,Benoît Marçais,Antonietta Mello,Michele Miranda,Giovanni Pacioni,Hadi Quesneville,Claudia Riccioni,Roberta Ruotolo,Richard Splivallo,Vilberto Stocchi,Emilie Tisserant,Arturo Roberto Viscomi,Alessandra Zambonelli,Elisa Zampieri,Bernard Henrissat,Marc-Henri Lebrun,Francesco Paolocci,Paola Bonfante,Simone Ottonello,Patrick Wincker",Letter,28 March 2010
464,Biological sciences March 2010,10.1038/nature08871,Nature,Chemoprevention of colorectal cancer by targeting APC-deficient cells for apoptosis,", 1058–1061 (","Ling Zhang,Xiaoyang Ren,Eckhard Alt,Xiaowen Bai,Shaoyi Huang,Zhengming Xu,Patrick M. Lynch,Mary P. Moyer,Xian-Feng Wen,Xiangwei Wu",Letter,28 March 2010
464,Biological sciences March 2010,10.1038/nature08884,Nature,"Fructose 1,6-bisphosphate aldolase/phosphatase may be an ancestral gluconeogenic enzyme",", 1077–1081 (","Rafael F. Say,Georg Fuchs",Letter,28 March 2010
464,Biological sciences February 2010,10.1038/nature08843,Nature,"Control of ,Arabidopsis, apical–basal embryo polarity by antagonistic transcription factors",", 423–426 (","Zachery R. Smith,Jeff A. Long",Letter,28 February 2010
463,Biological sciences February 2010,10.1038/nature08805,Nature,Location of corneal epithelial stem cells,", E10–E11 (","Tung-Tien Sun,Scheffer C. Tseng,Robert M. Lavker",Brief Communication Arising,25 February 2010
463,Biological sciences February 2010,10.1038/nature08787,Nature,Orm family proteins mediate sphingolipid homeostasis,", 1048–1053 (","David K. Breslow,Sean R. Collins,Bernd Bodenmiller,Ruedi Aebersold,Kai Simons,Andrej Shevchenko,Christer S. Ejsing,Jonathan S. Weissman",Article,25 February 2010
463,Biological sciences February 2010,10.1038/nature08785,Nature,Neural evidence for inequality-averse social preferences,", 1089–1091 (","Elizabeth Tricomi,Antonio Rangel,Colin F. Camerer,John P. O’Doherty",Letter,25 February 2010
463,Biological sciences January 2010,10.1038/nature08737,Nature,A bony connection signals laryngeal echolocation in bats,", 939–942 (","Nina Veselka,David D. McErlain,David W. Holdsworth,Judith L. Eger,Rethy K. Chhem,Matthew J. Mason,Kirsty L. Brain,Paul A. Faure,M. Brock Fenton",Letter,24 January 2010
463,Biological sciences January 2010,10.1038/nature08829,Nature,Genome-wide erasure of DNA methylation in mouse primordial germ cells is affected by AID deficiency,", 1101–1105 (","Christian Popp,Wendy Dean,Suhua Feng,Shawn J. Cokus,Simon Andrews,Matteo Pellegrini,Steven E. Jacobsen,Wolf Reik",Letter,22 January 2010
463,Biological sciences January 2010,10.1038/nature08667,Nature,"Essentiality of FASII pathway for ,Staphylococcus aureus",", E3 (","Wendy Balemans,Nacer Lounis,Ron Gilissen,Jerome Guillemont,Kenny Simmen,Koen Andries,Anil Koul",Brief Communication Arising,21 January 2010
463,Biological sciences January 2010,10.1038/nature08753,Nature,A synchronized quorum of genetic clocks,", 326–330 (","Tal Danino,Octavio Mondragón-Palomino,Lev Tsimring,Jeff Hasty",Article,21 January 2010
464,Biological sciences March 2010,10.1038/nature08883,Nature,Nitrite-driven anaerobic methane oxidation by oxygenic bacteria,", 543–548 (","Katharina F. Ettwig,Margaret K. Butler,Denis Le Paslier,Eric Pelletier,Sophie Mangenot,Marcel M. M. Kuypers,Frank Schreiber,Bas E. Dutilh,Johannes Zedelius,Dirk de Beer,Jolein Gloerich,Hans J. C. T. Wessels,Theo van Alen,Francisca Luesken,Ming L. Wu,Katinka T. van de Pas-Schoonen,Huub J. M. Op den Camp,Eva M. Janssen-Megens,Kees-Jan Francoijs,Henk Stunnenberg,Jean Weissenbach,Mike S. M. Jetten,Marc Strous",Article,25 March 2010
464,Biological sciences March 2010,10.1038/nature08873,Nature,Coronary arteries form by developmental reprogramming of venous cells,", 549–553 (","Kristy Red-Horse,Hiroo Ueno,Irving L. Weissman,Mark A. Krasnow",Article,25 March 2010
464,Biological sciences March 2010,10.1038/nature08804,Nature,"Primary contribution to zebrafish heart regeneration by ,gata4,+, cardiomyocytes",", 601–605 (","Kazu Kikuchi,Jennifer E. Holdway,Andreas A. Werdich,Ryan M. Anderson,Yi Fang,Gregory F. Egnaczyk,Todd Evans,Calum A. MacRae,Didier Y. R. Stainier,Kenneth D. Poss",Letter,25 March 2010
463,Biological sciences February 2010,10.1038/nature08762,Nature,"An essential role for XBP-1 in host protection against immune activation in ,C. elegans",", 1092–1095 (","Claire E. Richardson,Tristan Kooistra,Dennis H. Kim",Letter,25 February 2010
464,Biological sciences February 2010,10.1038/nature08798,Nature,Antagonistic coevolution accelerates molecular evolution,", 275–278 (","Steve Paterson,Tom Vogwill,Angus Buckling,Rebecca Benmayor,Andrew J. Spiers,Nicholas R. Thomson,Mike Quail,Frances Smith,Danielle Walker,Ben Libberton,Andrew Fenton,Neil Hall,Michael A. Brockhurst",Letter,24 February 2010
464,Biological sciences February 2010,10.1038/nature08691,Nature,Compensatory evolution in mitochondrial tRNAs navigates valleys of low fitness,", 279–282 (","Margarita V. Meer,Alexey S. Kondrashov,Yael Artzy-Randrup,Fyodor A. Kondrashov",Letter,24 February 2010
464,Biological sciences February 2010,10.1038/nature08826,Nature,An intrinsic vasopressin system in the olfactory bulb is involved in social recognition,", 413–417 (","Vicky A. Tobin,Hirofumi Hashimoto,Douglas W. Wacker,Yuki Takayanagi,Kristina Langnaese,Celine Caquineau,Julia Noack,Rainer Landgraf,Tatsushi Onaka,Gareth Leng,Simone L. Meddle,Mario Engelmann,Mike Ludwig",Letter,24 February 2010
463,Biological sciences January 2010,10.1038/nature08694,Nature,Mutational robustness can facilitate adaptation,", 353–355 (","Jeremy A. Draghi,Todd L. Parsons,Günter P. Wagner,Joshua B. Plotkin",Letter,21 January 2010
463,Biological sciences January 2010,10.1038/nature08698,Nature,FOXO-dependent regulation of innate immune homeostasis,", 369–373 (","Thomas Becker,Gerrit Loch,Marc Beyer,Ingo Zinke,Anna C. Aschenbrenner,Pilar Carrera,Therese Inhester,Joachim L. Schultze,Michael Hoch",Letter,21 January 2010
463,Biological sciences January 2010,10.1038/nature08684,Nature,Transcriptional role of cyclin D1 in development revealed by a genetic–proteomic screen,", 374–378 (","Frédéric Bienvenu,Siwanon Jirawatnotai,Joshua E. Elias,Clifford A. Meyer,Karolina Mizeracka,Alexander Marson,Garrett M. Frampton,Megan F. Cole,Duncan T. Odom,Junko Odajima,Yan Geng,Agnieszka Zagozdzon,Marie Jecrois,Richard A. Young,X. Shirley Liu,Constance L. Cepko,Steven P. Gygi,Piotr Sicinski",Letter,21 January 2010
463,Biological sciences January 2010,10.1038/nature08701,Nature,Mechanism of folding chamber closure in a group II chaperonin,", 379–383 (","Junjie Zhang,Matthew L. Baker,Gunnar F. Schröder,Nicholai R. Douglas,Stefanie Reissmann,Joanita Jakana,Matthew Dougherty,Caroline J. Fu,Michael Levitt,Steven J. Ludtke,Judith Frydman,Wah Chiu",Letter,21 January 2010
464,Biological sciences March 2010,10.1038/nature08899,Nature,Zebrafish heart regeneration occurs by cardiomyocyte dedifferentiation and proliferation,", 606–609 (","Chris Jopling,Eduard Sleep,Marina Raya,Mercè Martí,Angel Raya,Juan Carlos Izpisúa Belmonte",Letter,25 March 2010
464,Biological sciences March 2010,10.1038/nature08842,Nature,Haploid plants produced by centromere-mediated genome elimination,", 615–618 (","Maruthachalam Ravi,Simon W. L. Chan",Letter,25 March 2010
465,Biological sciences March 2010,10.1038/nature08800,Nature,"Genome-wide association study of 107 phenotypes in ,Arabidopsis thaliana, inbred lines",", 627–631 (","Susanna Atwell,Yu S. Huang,Bjarni J. Vilhjálmsson,Glenda Willems,Matthew Horton,Yan Li,Dazhe Meng,Alexander Platt,Aaron M. Tarone,Tina T. Hu,Rong Jiang,N. Wayan Muliyati,Xu Zhang,Muhammad Ali Amer,Ivan Baxter,Benjamin Brachi,Joanne Chory,Caroline Dean,Marilyne Debieu,Juliette de Meaux,Joseph R. Ecker,Nathalie Faure,Joel M. Kniskern,Jonathan D. G. Jones,Todd Michael,Adnane Nemri,Fabrice Roux,David E. Salt,Chunlao Tang,Marco Todesco,M. Brian Traw,Detlef Weigel,Paul Marjoram,Justin O. Borevitz,Joy Bergelson,Magnus Nordborg",Letter,24 March 2010
464,Biological sciences February 2010,10.1038/nature08902,Nature,RAF inhibitors transactivate RAF dimers and ERK signalling in cells with wild-type BRAF,", 427–430 (","Poulikos I. Poulikakos,Chao Zhang,Gideon Bollag,Kevan M. Shokat,Neal Rosen",Letter,23 February 2010
464,Biological sciences February 2010,10.1038/nature08786,Nature,Metabolic streamlining in an open-ocean nitrogen-fixing cyanobacterium,", 90–94 (","H. James Tripp,Shellie R. Bench,Kendra A. Turk,Rachel A. Foster,Brian A. Desany,Faheem Niazi,Jason P. Affourtit,Jonathan P. Zehr",Letter,21 February 2010
464,Biological sciences February 2010,10.1038/nature08818,Nature,Sister chromosome pairing maintains heterozygosity in parthenogenetic lizards,", 283–286 (","Aracely A. Lutes,William B. Neaves,Diana P. Baumann,Winfried Wiegraebe,Peter Baumann",Letter,21 February 2010
463,Biological sciences January 2010,10.1038/nature08706,Nature,Mammalian biodiversity on Madagascar controlled by ocean currents,", 653–656 (","Jason R. Ali,Matthew Huber",Letter,20 January 2010
463,Biological sciences January 2010,10.1038/nature08704,Nature,Evidence for grid cells in a human memory network,", 657–661 (","Christian F. Doeller,Caswell Barry,Neil Burgess",Letter,20 January 2010
463,Biological sciences January 2010,10.1038/nature08736,Nature,Competition drives cooperation among closely related sperm of deer mice,", 801–803 (","Heidi S. Fisher,Hopi E. Hoekstra",Letter,20 January 2010
464,Biological sciences March 2010,10.1038/nature08882,Nature,"Zscan4, regulates telomere elongation and genomic stability in ES cells",", 858–863 (","Michal Zalzman,Geppino Falco,Lioudmila V. Sharova,Akira Nishiyama,Marshall Thomas,Sung-Lim Lee,Carole A. Stagg,Hien G. Hoang,Hsih-Te Yang,Fred E. Indig,Robert P. Wersto,Minoru S. H. Ko",Article,24 March 2010
464,Biological sciences March 2010,10.1038/nature08976,Nature,"The complete mitochondrial DNA genome of an unknown hominin from southern Siberia ,Open",", 894–897 (","Johannes Krause,Qiaomei Fu,Jeffrey M. Good,Bence Viola,Michael V. Shunkov,Anatoli P. Derevianko,Svante Pääbo",Letter,24 March 2010
464,Biological sciences March 2010,10.1038/nature08860,Nature,Human memory strength is predicted by theta-frequency phase-locking of single neurons,", 903–907 (","Ueli Rutishauser,Ian B. Ross,Adam N. Mamelak,Erin M. Schuman",Letter,24 March 2010
464,Biological sciences February 2010,10.1038/nature08825,Nature,"ITPA, gene variants protect against anaemia in patients treated for chronic hepatitis C",", 405–408 (","Jacques Fellay,Alexander J. Thompson,Dongliang Ge,Curtis E. Gumbs,Thomas J. Urban,Kevin V. Shianna,Latasha D. Little,Ping Qiu,Arthur H. Bertelsen,Mark Watson,Amelia Warner,Andrew J. Muir,Clifford Brass,Janice Albrecht,Mark Sulkowski,John G. McHutchison,David B. Goldstein",Letter,21 February 2010
464,Biological sciences February 2010,10.1038/nature08801,Nature,Targeted deletion of the 9p21 non-coding coronary artery disease risk interval in mice,", 409–412 (","Axel Visel,Yiwen Zhu,Dalit May,Veena Afzal,Elaine Gong,Catia Attanasio,Matthew J. Blow,Jonathan C. Cohen,Edward M. Rubin,Len A. Pennacchio",Letter,21 February 2010
464,Biological sciences February 2010,10.1038/nature08803,Nature,Mad2-induced chromosome instability leads to lung tumour relapse after oncogene withdrawal,", 436–440 (","Rocio Sotillo,Juan-Manuel Schvartzman,Nicholas D. Socci,Robert Benezra",Letter,21 February 2010
463,Biological sciences January 2010,10.1038/nature08741,Nature,Mechanism of substrate recognition and transport by an amino acid antiporter,", 828–832 (","Xiang Gao,Lijun Zhou,Xuyao Jiao,Feiran Lu,Chuangye Yan,Xin Zeng,Jiawei Wang,Yigong Shi",Letter,20 January 2010
463,Biological sciences January 2010,10.1038/nature08683,Nature,DNMT1 maintains progenitor function in self-renewing somatic tissue,", 563–567 (","George L. Sen,Jason A. Reuter,Daniel E. Webster,Lilly Zhu,Paul A. Khavari",Letter,17 January 2010
464,Biological sciences March 2010,10.1038/nature08866,Nature,Chromatin signature of embryonic pluripotency is established during genome activation,", 922–926 (","Nadine L. Vastenhouw,Yong Zhang,Ian G. Woods,Farhad Imam,Aviv Regev,X. Shirley Liu,John Rinn,Alexander F. Schier",Letter,24 March 2010
464,Biological sciences March 2010,10.1038/nature08853,Nature,Identification of two evolutionarily conserved genes regulating processing of engulfed apoptotic cells,", 778–782 (","Jason M. Kinchen,Kodi S. Ravichandran",Letter,21 March 2010
464,Biological sciences March 2010,10.1038/nature08851,Nature,Bone progenitor dysfunction induces myelodysplasia and secondary leukaemia,", 852–857 (","Marc H. G. P. Raaijmakers,Siddhartha Mukherjee,Shangqin Guo,Siyi Zhang,Tatsuya Kobayashi,Jesse A. Schoonmaker,Benjamin L. Ebert,Fatima Al-Shahrour,Robert P. Hasserjian,Edward O. Scadden,Zinmar Aung,Marc Matza,Matthias Merkenschlager,Charles Lin,Johanna M. Rommens,David. T. Scadden",Article,21 March 2010
464,Biological sciences March 2010,10.1038/nature08849,Nature,Molecular mechanism of multivesicular body biogenesis by ESCRT complexes,", 864–869 (","Thomas Wollert,James H. Hurley",Article,21 March 2010
463,Biological sciences February 2010,10.1038/nature08809,Nature,Multilevel and kin selection in a connected world,", E8–E9 (","Michael J. Wade,David S. Wilson,Charles Goodnight,Doug Taylor,Yaneer Bar-Yam,Marcus A. M. de Aguiar,Blake Stacey,Justin Werfel,Guy A. Hoelzer,Edmund D. Brodie III,Peter Fields,Felix Breden,Timothy A. Linksvayer,Jeffrey A. Fletcher,Peter J. Richerson,James D. Bever,J. David Van Dyken,Peter Zee",Brief Communication Arising,18 February 2010
463,Biological sciences February 2010,10.1038/nature08768,Nature,"Signatures of mutation and selection in the cancer genome ,Open",", 893–898 (","Graham R. Bignell,Chris D. Greenman,Helen Davies,Adam P. Butler,Sarah Edkins,Jenny M. Andrews,Gemma Buck,Lina Chen,David Beare,Calli Latimer,Sara Widaa,Jonathon Hinton,Ciara Fahey,Beiyuan Fu,Sajani Swamy,Gillian L. Dalgliesh,Bin T. Teh,Panos Deloukas,Fengtang Yang,Peter J. Campbell,P. Andrew Futreal,Michael R. Stratton",Article,18 February 2010
463,Biological sciences February 2010,10.1038/nature08822,Nature,The landscape of somatic copy-number alteration across human cancers,", 899–905 (","Rameen Beroukhim,Craig H. Mermel,Dale Porter,Guo Wei,Soumya Raychaudhuri,Jerry Donovan,Jordi Barretina,Jesse S. Boehm,Jennifer Dobson,Mitsuyoshi Urashima,Kevin T. Mc Henry,Reid M. Pinchback,Azra H. Ligon,Yoon-Jae Cho,Leila Haery,Heidi Greulich,Michael Reich,Wendy Winckler,Michael S. Lawrence,Barbara A. Weir,Kumiko E. Tanaka,Derek Y. Chiang,Adam J. Bass,Alice Loo,Carter Hoffman,John Prensner,Ted Liefeld,Qing Gao,Derek Yecies,Sabina Signoretti,Elizabeth Maher,Frederic J. Kaye,Hidefumi Sasaki,Joel E. Tepper,Jonathan A. Fletcher,Josep Tabernero,José Baselga,Ming-Sound Tsao,Francesca Demichelis,Mark A. Rubin,Pasi A. Janne,Mark J. Daly,Carmelo Nucera,Ross L. Levine,Benjamin L. Ebert,Stacey Gabriel,Anil K. Rustgi,Cristina R. Antonescu,Marc Ladanyi,Anthony Letai,Levi A. Garraway,Massimo Loda,David G. Beer,Lawrence D. True,Aikou Okamoto,Scott L. Pomeroy,Samuel Singer,Todd R. Golub,Eric S. Lander,Gad Getz,William R. Sellers,Matthew Meyerson",Article,18 February 2010
